year,month,day,dow,births
2001,8,24,Friday,12736
2001,8,25,Saturday,9048
2001,8,26,Sunday,7977
2001,8,27,Monday,11844
2001,8,28,Tuesday,13465
2001,8,29,Wednesday,12873
2001,8,30,Thursday,13232
2001,8,31,Friday,13177
2001,9,1,Saturday,9090
2001,9,2,Sunday,8056
2001,9,3,Monday,7950
2001,9,4,Tuesday,12219
2001,9,5,Wednesday,13730
2001,9,6,Thursday,13658
2001,9,7,Friday,13465
2001,9,8,Saturday,9200
2001,9,9,Sunday,8184
2001,9,10,Monday,12227
2001,9,11,Tuesday,13238
2001,9,12,Wednesday,12818
2001,9,13,Thursday,12857
2001,9,14,Friday,13211
2001,9,15,Saturday,9470
2001,9,16,Sunday,8175
2001,9,17,Monday,12412
2001,9,18,Tuesday,13233
2001,9,19,Wednesday,13244
2001,9,20,Thursday,13435
2001,9,21,Friday,13034
2001,9,22,Saturday,9397
2001,9,23,Sunday,8341
2001,9,24,Monday,12292
2001,9,25,Tuesday,13695
2001,9,26,Wednesday,13131
2001,9,27,Thursday,12965
2001,9,28,Friday,12925
2001,9,29,Saturday,9043
2001,9,30,Sunday,7869
2001,10,1,Monday,12109
2001,10,2,Tuesday,13189
2001,10,3,Wednesday,12756
2001,10,4,Thursday,12960
2001,10,5,Friday,12589
2001,10,6,Saturday,8725
2001,10,7,Sunday,7621
2001,10,8,Monday,11298
2001,10,9,Tuesday,12580
2001,10,10,Wednesday,12515
2001,10,11,Thursday,12304
2001,10,12,Friday,12460
2001,10,13,Saturday,8526
2001,10,14,Sunday,7611
2001,10,15,Monday,11394
2001,10,16,Tuesday,12477
2001,10,17,Wednesday,12297
2001,10,18,Thursday,12316
2001,10,19,Friday,12121
2001,10,20,Saturday,8563
2001,10,21,Sunday,7331
2001,10,22,Monday,11446
2001,10,23,Tuesday,12571
2001,10,24,Wednesday,12364
2001,10,25,Thursday,12220
2001,10,26,Friday,11996
2001,10,27,Saturday,8292
2001,10,28,Sunday,7522
2001,10,29,Monday,11143
2001,10,30,Tuesday,12177
2001,10,31,Wednesday,10601
2001,11,1,Thursday,12559
2001,11,2,Friday,12056
2001,11,3,Saturday,8434
2001,11,4,Sunday,7392
2001,11,5,Monday,11402
2001,11,6,Tuesday,12345
2001,11,7,Wednesday,12109
2001,11,8,Thursday,12233
2001,11,9,Friday,12185
2001,11,10,Saturday,8529
2001,11,11,Sunday,7458
2001,11,12,Monday,11423
2001,11,13,Tuesday,12066
2001,11,14,Wednesday,12258
2001,11,15,Thursday,12636
2001,11,16,Friday,12708
2001,11,17,Saturday,8559
2001,11,18,Sunday,7371
2001,11,19,Monday,12487
2001,11,20,Tuesday,13252
2001,11,21,Wednesday,11818
2001,11,22,Thursday,7363
2001,11,23,Friday,9332
2001,11,24,Saturday,7916
2001,11,25,Sunday,7290
2001,11,26,Monday,11498
2001,11,27,Tuesday,12930
2001,11,28,Wednesday,12207
2001,11,29,Thursday,12180
2001,11,30,Friday,11750
2001,12,1,Saturday,8038
2001,12,2,Sunday,7216
2001,12,3,Monday,11275
2001,12,4,Tuesday,12293
2001,12,5,Wednesday,12307
2001,12,6,Thursday,11892
2001,12,7,Friday,11424
2001,12,8,Saturday,8189
2001,12,9,Sunday,7333
2001,12,10,Monday,11345
2001,12,11,Tuesday,12407
2001,12,12,Wednesday,12510
2001,12,13,Thursday,11948
2001,12,14,Friday,12143
2001,12,15,Saturday,8447
2001,12,16,Sunday,7309
2001,12,17,Monday,12049
2001,12,18,Tuesday,13300
2001,12,19,Wednesday,13072
2001,12,20,Thursday,13558
2001,12,21,Friday,13185
2001,12,22,Saturday,8879
2001,12,23,Sunday,7082
2001,12,24,Monday,7448
2001,12,25,Tuesday,6443
2001,12,26,Wednesday,10735
2001,12,27,Thursday,13762
2001,12,28,Friday,13918
2001,12,29,Saturday,9365
2001,12,30,Sunday,7679
2001,12,31,Monday,10018
2002,1,1,Tuesday,7790
2002,1,2,Wednesday,10420
2002,1,3,Thursday,12134
2002,1,4,Friday,12433
2002,1,5,Saturday,8760
2002,1,6,Sunday,7505
2002,1,7,Monday,11371
2002,1,8,Tuesday,12248
2002,1,9,Wednesday,11391
2002,1,10,Thursday,12318
2002,1,11,Friday,12048
2002,1,12,Saturday,8399
2002,1,13,Sunday,7355
2002,1,14,Monday,11344
2002,1,15,Tuesday,12101
2002,1,16,Wednesday,11697
2002,1,17,Thursday,12077
2002,1,18,Friday,12015
2002,1,19,Saturday,8301
2002,1,20,Sunday,7338
2002,1,21,Monday,10741
2002,1,22,Tuesday,12104
2002,1,23,Wednesday,11970
2002,1,24,Thursday,12235
2002,1,25,Friday,11867
2002,1,26,Saturday,8400
2002,1,27,Sunday,7387
2002,1,28,Monday,11139
2002,1,29,Tuesday,11963
2002,1,30,Wednesday,11902
2002,1,31,Thursday,11921
2002,2,1,Friday,11943
2002,2,2,Saturday,8799
2002,2,3,Sunday,7322
2002,2,4,Monday,11176
2002,2,5,Tuesday,12242
2002,2,6,Wednesday,11934
2002,2,7,Thursday,12157
2002,2,8,Friday,12223
2002,2,9,Saturday,8589
2002,2,10,Sunday,7461
2002,2,11,Monday,11348
2002,2,12,Tuesday,12467
2002,2,13,Wednesday,11814
2002,2,14,Thursday,12785
2002,2,15,Friday,12334
2002,2,16,Saturday,8563
2002,2,17,Sunday,7310
2002,2,18,Monday,10729
2002,2,19,Tuesday,12053
2002,2,20,Wednesday,12516
2002,2,21,Thursday,12166
2002,2,22,Friday,12459
2002,2,23,Saturday,8515
2002,2,24,Sunday,7372
2002,2,25,Monday,11322
2002,2,26,Tuesday,12227
2002,2,27,Wednesday,12055
2002,2,28,Thursday,12096
2002,3,1,Friday,12214
2002,3,2,Saturday,8310
2002,3,3,Sunday,7497
2002,3,4,Monday,11422
2002,3,5,Tuesday,12435
2002,3,6,Wednesday,12152
2002,3,7,Thursday,12299
2002,3,8,Friday,12037
2002,3,9,Saturday,8470
2002,3,10,Sunday,7529
2002,3,11,Monday,10989
2002,3,12,Tuesday,12384
2002,3,13,Wednesday,11810
2002,3,14,Thursday,12358
2002,3,15,Friday,12249
2002,3,16,Saturday,8596
2002,3,17,Sunday,7526
2002,3,18,Monday,11434
2002,3,19,Tuesday,12439
2002,3,20,Wednesday,12278
2002,3,21,Thursday,12249
2002,3,22,Friday,12056
2002,3,23,Saturday,8466
2002,3,24,Sunday,7314
2002,3,25,Monday,11292
2002,3,26,Tuesday,12562
2002,3,27,Wednesday,12353
2002,3,28,Thursday,12265
2002,3,29,Friday,11324
2002,3,30,Saturday,8177
2002,3,31,Sunday,7019
2002,4,1,Monday,10090
2002,4,2,Tuesday,12560
2002,4,3,Wednesday,12147
2002,4,4,Thursday,12061
2002,4,5,Friday,11812
2002,4,6,Saturday,8191
2002,4,7,Sunday,7008
2002,4,8,Monday,11478
2002,4,9,Tuesday,12465
2002,4,10,Wednesday,12188
2002,4,11,Thursday,12040
2002,4,12,Friday,12070
2002,4,13,Saturday,8345
2002,4,14,Sunday,7482
2002,4,15,Monday,11220
2002,4,16,Tuesday,12586
2002,4,17,Wednesday,12271
2002,4,18,Thursday,12219
2002,4,19,Friday,12054
2002,4,20,Saturday,8113
2002,4,21,Sunday,7205
2002,4,22,Monday,11365
2002,4,23,Tuesday,12255
2002,4,24,Wednesday,12066
2002,4,25,Thursday,12249
2002,4,26,Friday,11737
2002,4,27,Saturday,8127
2002,4,28,Sunday,7417
2002,4,29,Monday,11230
2002,4,30,Tuesday,12381
2002,5,1,Wednesday,12080
2002,5,2,Thursday,12157
2002,5,3,Friday,11923
2002,5,4,Saturday,8104
2002,5,5,Sunday,7338
2002,5,6,Monday,11167
2002,5,7,Tuesday,12265
2002,5,8,Wednesday,12082
2002,5,9,Thursday,12035
2002,5,10,Friday,12140
2002,5,11,Saturday,8216
2002,5,12,Sunday,7370
2002,5,13,Monday,11235
2002,5,14,Tuesday,12655
2002,5,15,Wednesday,12489
2002,5,16,Thursday,12374
2002,5,17,Friday,11963
2002,5,18,Saturday,8420
2002,5,19,Sunday,7358
2002,5,20,Monday,11568
2002,5,21,Tuesday,12675
2002,5,22,Wednesday,12463
2002,5,23,Thursday,12871
2002,5,24,Friday,12569
2002,5,25,Saturday,8374
2002,5,26,Sunday,7221
2002,5,27,Monday,7667
2002,5,28,Tuesday,11923
2002,5,29,Wednesday,13213
2002,5,30,Thursday,12738
2002,5,31,Friday,12354
2002,6,1,Saturday,8410
2002,6,2,Sunday,7469
2002,6,3,Monday,11273
2002,6,4,Tuesday,12391
2002,6,5,Wednesday,12433
2002,6,6,Thursday,12478
2002,6,7,Friday,12067
2002,6,8,Saturday,8392
2002,6,9,Sunday,7401
2002,6,10,Monday,11664
2002,6,11,Tuesday,12464
2002,6,12,Wednesday,12499
2002,6,13,Thursday,12253
2002,6,14,Friday,12364
2002,6,15,Saturday,8593
2002,6,16,Sunday,7575
2002,6,17,Monday,11482
2002,6,18,Tuesday,12898
2002,6,19,Wednesday,12350
2002,6,20,Thursday,12633
2002,6,21,Friday,12163
2002,6,22,Saturday,8576
2002,6,23,Sunday,7557
2002,6,24,Monday,11724
2002,6,25,Tuesday,13168
2002,6,26,Wednesday,12850
2002,6,27,Thursday,13102
2002,6,28,Friday,12779
2002,6,29,Saturday,8841
2002,6,30,Sunday,7739
2002,7,1,Monday,12397
2002,7,2,Tuesday,13862
2002,7,3,Wednesday,13393
2002,7,4,Thursday,9346
2002,7,5,Friday,11131
2002,7,6,Saturday,8715
2002,7,7,Sunday,7951
2002,7,8,Monday,12060
2002,7,9,Tuesday,13556
2002,7,10,Wednesday,12998
2002,7,11,Thursday,12974
2002,7,12,Friday,12505
2002,7,13,Saturday,8778
2002,7,14,Sunday,7781
2002,7,15,Monday,12176
2002,7,16,Tuesday,13352
2002,7,17,Wednesday,13070
2002,7,18,Thursday,13183
2002,7,19,Friday,12668
2002,7,20,Saturday,8684
2002,7,21,Sunday,7823
2002,7,22,Monday,11949
2002,7,23,Tuesday,13318
2002,7,24,Wednesday,12969
2002,7,25,Thursday,13191
2002,7,26,Friday,12745
2002,7,27,Saturday,8924
2002,7,28,Sunday,7812
2002,7,29,Monday,11961
2002,7,30,Tuesday,13342
2002,7,31,Wednesday,13055
2002,8,1,Thursday,13042
2002,8,2,Friday,12850
2002,8,3,Saturday,8857
2002,8,4,Sunday,7689
2002,8,5,Monday,11938
2002,8,6,Tuesday,13155
2002,8,7,Wednesday,12764
2002,8,8,Thursday,13130
2002,8,9,Friday,12664
2002,8,10,Saturday,8929
2002,8,11,Sunday,7869
2002,8,12,Monday,12110
2002,8,13,Tuesday,13284
2002,8,14,Wednesday,13028
2002,8,15,Thursday,13277
2002,8,16,Friday,12892
2002,8,17,Saturday,9138
2002,8,18,Sunday,7812
2002,8,19,Monday,12040
2002,8,20,Tuesday,13460
2002,8,21,Wednesday,13069
2002,8,22,Thursday,12964
2002,8,23,Friday,12934
2002,8,24,Saturday,8932
2002,8,25,Sunday,7833
2002,8,26,Monday,11966
2002,8,27,Tuesday,13504
2002,8,28,Wednesday,13109
2002,8,29,Thursday,13143
2002,8,30,Friday,13054
2002,8,31,Saturday,8981
2002,9,1,Sunday,7840
2002,9,2,Monday,8085
2002,9,3,Tuesday,12325
2002,9,4,Wednesday,13675
2002,9,5,Thursday,13751
2002,9,6,Friday,13399
2002,9,7,Saturday,9238
2002,9,8,Sunday,7956
2002,9,9,Monday,12619
2002,9,10,Tuesday,13644
2002,9,11,Wednesday,12371
2002,9,12,Thursday,13982
2002,9,13,Friday,12786
2002,9,14,Saturday,9258
2002,9,15,Sunday,8331
2002,9,16,Monday,12520
2002,9,17,Tuesday,13883
2002,9,18,Wednesday,13655
2002,9,19,Thursday,13620
2002,9,20,Friday,13455
2002,9,21,Saturday,9436
2002,9,22,Sunday,8091
2002,9,23,Monday,12564
2002,9,24,Tuesday,13884
2002,9,25,Wednesday,13228
2002,9,26,Thursday,13211
2002,9,27,Friday,13047
2002,9,28,Saturday,9120
2002,9,29,Sunday,7842
2002,9,30,Monday,11998
2002,10,1,Tuesday,13296
2002,10,2,Wednesday,13164
2002,10,3,Thursday,12778
2002,10,4,Friday,12582
2002,10,5,Saturday,8783
2002,10,6,Sunday,7671
2002,10,7,Monday,11747
2002,10,8,Tuesday,12802
2002,10,9,Wednesday,12417
2002,10,10,Thursday,12433
2002,10,11,Friday,12271
2002,10,12,Saturday,8334
2002,10,13,Sunday,7326
2002,10,14,Monday,11312
2002,10,15,Tuesday,12513
2002,10,16,Wednesday,12363
2002,10,17,Thursday,12222
2002,10,18,Friday,11968
2002,10,19,Saturday,8391
2002,10,20,Sunday,7256
2002,10,21,Monday,11473
2002,10,22,Tuesday,12921
2002,10,23,Wednesday,12380
2002,10,24,Thursday,12447
2002,10,25,Friday,12276
2002,10,26,Saturday,8303
2002,10,27,Sunday,7591
2002,10,28,Monday,11603
2002,10,29,Tuesday,12561
2002,10,30,Wednesday,12023
2002,10,31,Thursday,10607
2002,11,1,Friday,12335
2002,11,2,Saturday,8364
2002,11,3,Sunday,7380
2002,11,4,Monday,11526
2002,11,5,Tuesday,12604
2002,11,6,Wednesday,12349
2002,11,7,Thursday,12378
2002,11,8,Friday,12211
2002,11,9,Saturday,8454
2002,11,10,Sunday,7561
2002,11,11,Monday,11310
2002,11,12,Tuesday,12422
2002,11,13,Wednesday,11833
2002,11,14,Thursday,12205
2002,11,15,Friday,12016
2002,11,16,Saturday,8157
2002,11,17,Sunday,7167
2002,11,18,Monday,11554
2002,11,19,Tuesday,12462
2002,11,20,Wednesday,12254
2002,11,21,Thursday,12431
2002,11,22,Friday,12726
2002,11,23,Saturday,8417
2002,11,24,Sunday,7526
2002,11,25,Monday,12198
2002,11,26,Tuesday,13064
2002,11,27,Wednesday,11245
2002,11,28,Thursday,7262
2002,11,29,Friday,9155
2002,11,30,Saturday,8007
2002,12,1,Sunday,7286
2002,12,2,Monday,11563
2002,12,3,Tuesday,12980
2002,12,4,Wednesday,12396
2002,12,5,Thursday,12343
2002,12,6,Friday,11560
2002,12,7,Saturday,8362
2002,12,8,Sunday,7190
2002,12,9,Monday,11313
2002,12,10,Tuesday,12544
2002,12,11,Wednesday,12311
2002,12,12,Thursday,12533
2002,12,13,Friday,11378
2002,12,14,Saturday,8274
2002,12,15,Sunday,7364
2002,12,16,Monday,12061
2002,12,17,Tuesday,13102
2002,12,18,Wednesday,13252
2002,12,19,Thursday,13342
2002,12,20,Friday,13690
2002,12,21,Saturday,8934
2002,12,22,Sunday,7460
2002,12,23,Monday,11135
2002,12,24,Tuesday,8929
2002,12,25,Wednesday,6629
2002,12,26,Thursday,10903
2002,12,27,Friday,13332
2002,12,28,Saturday,8953
2002,12,29,Sunday,7892
2002,12,30,Monday,12906
2002,12,31,Tuesday,12339
2003,1,1,Wednesday,7783
2003,1,2,Thursday,10863
2003,1,3,Friday,11965
2003,1,4,Saturday,8374
2003,1,5,Sunday,7365
2003,1,6,Monday,11220
2003,1,7,Tuesday,12398
2003,1,8,Wednesday,11872
2003,1,9,Thursday,11828
2003,1,10,Friday,12303
2003,1,11,Saturday,8334
2003,1,12,Sunday,7214
2003,1,13,Monday,11017
2003,1,14,Tuesday,12651
2003,1,15,Wednesday,11870
2003,1,16,Thursday,11897
2003,1,17,Friday,11855
2003,1,18,Saturday,8300
2003,1,19,Sunday,7366
2003,1,20,Monday,10842
2003,1,21,Tuesday,12052
2003,1,22,Wednesday,11835
2003,1,23,Thursday,11892
2003,1,24,Friday,11890
2003,1,25,Saturday,8241
2003,1,26,Sunday,7295
2003,1,27,Monday,11231
2003,1,28,Tuesday,12363
2003,1,29,Wednesday,11851
2003,1,30,Thursday,12062
2003,1,31,Friday,11774
2003,2,1,Saturday,8538
2003,2,2,Sunday,7515
2003,2,3,Monday,11311
2003,2,4,Tuesday,12305
2003,2,5,Wednesday,11786
2003,2,6,Thursday,12144
2003,2,7,Friday,12195
2003,2,8,Saturday,8459
2003,2,9,Sunday,7396
2003,2,10,Monday,11771
2003,2,11,Tuesday,12700
2003,2,12,Wednesday,12339
2003,2,13,Thursday,12086
2003,2,14,Friday,12807
2003,2,15,Saturday,8730
2003,2,16,Sunday,7568
2003,2,17,Monday,10522
2003,2,18,Tuesday,12403
2003,2,19,Wednesday,12395
2003,2,20,Thursday,12320
2003,2,21,Friday,12435
2003,2,22,Saturday,8767
2003,2,23,Sunday,7582
2003,2,24,Monday,11677
2003,2,25,Tuesday,12595
2003,2,26,Wednesday,12136
2003,2,27,Thursday,12437
2003,2,28,Friday,12329
2003,3,1,Saturday,8500
2003,3,2,Sunday,7438
2003,3,3,Monday,12491
2003,3,4,Tuesday,12638
2003,3,5,Wednesday,12264
2003,3,6,Thursday,12419
2003,3,7,Friday,12259
2003,3,8,Saturday,8528
2003,3,9,Sunday,7300
2003,3,10,Monday,11456
2003,3,11,Tuesday,12693
2003,3,12,Wednesday,12278
2003,3,13,Thursday,12127
2003,3,14,Friday,12582
2003,3,15,Saturday,8485
2003,3,16,Sunday,7387
2003,3,17,Monday,11718
2003,3,18,Tuesday,12697
2003,3,19,Wednesday,12374
2003,3,20,Thursday,12506
2003,3,21,Friday,12446
2003,3,22,Saturday,8372
2003,3,23,Sunday,7303
2003,3,24,Monday,11487
2003,3,25,Tuesday,12819
2003,3,26,Wednesday,12324
2003,3,27,Thursday,12403
2003,3,28,Friday,12317
2003,3,29,Saturday,8579
2003,3,30,Sunday,7399
2003,3,31,Monday,11331
2003,4,1,Tuesday,11754
2003,4,2,Wednesday,12739
2003,4,3,Thursday,12380
2003,4,4,Friday,12453
2003,4,5,Saturday,8371
2003,4,6,Sunday,7181
2003,4,7,Monday,11554
2003,4,8,Tuesday,12813
2003,4,9,Wednesday,12172
2003,4,10,Thursday,12485
2003,4,11,Friday,12176
2003,4,12,Saturday,8380
2003,4,13,Sunday,7130
2003,4,14,Monday,11599
2003,4,15,Tuesday,12799
2003,4,16,Wednesday,12701
2003,4,17,Thursday,12716
2003,4,18,Friday,11576
2003,4,19,Saturday,8077
2003,4,20,Sunday,7057
2003,4,21,Monday,11303
2003,4,22,Tuesday,12474
2003,4,23,Wednesday,12361
2003,4,24,Thursday,12297
2003,4,25,Friday,12049
2003,4,26,Saturday,8213
2003,4,27,Sunday,7342
2003,4,28,Monday,11460
2003,4,29,Tuesday,12430
2003,4,30,Wednesday,12064
2003,5,1,Thursday,12526
2003,5,2,Friday,12297
2003,5,3,Saturday,8366
2003,5,4,Sunday,7481
2003,5,5,Monday,11814
2003,5,6,Tuesday,12884
2003,5,7,Wednesday,12447
2003,5,8,Thursday,12664
2003,5,9,Friday,12522
2003,5,10,Saturday,8594
2003,5,11,Sunday,7484
2003,5,12,Monday,11943
2003,5,13,Tuesday,12455
2003,5,14,Wednesday,12635
2003,5,15,Thursday,12896
2003,5,16,Friday,12662
2003,5,17,Saturday,8536
2003,5,18,Sunday,7505
2003,5,19,Monday,11811
2003,5,20,Tuesday,12993
2003,5,21,Wednesday,13139
2003,5,22,Thursday,13199
2003,5,23,Friday,12965
2003,5,24,Saturday,8678
2003,5,25,Sunday,7598
2003,5,26,Monday,7825
2003,5,27,Tuesday,12163
2003,5,28,Wednesday,13619
2003,5,29,Thursday,13277
2003,5,30,Friday,13034
2003,5,31,Saturday,8742
2003,6,1,Sunday,7570
2003,6,2,Monday,11835
2003,6,3,Tuesday,12824
2003,6,4,Wednesday,12616
2003,6,5,Thursday,12647
2003,6,6,Friday,12617
2003,6,7,Saturday,8559
2003,6,8,Sunday,7493
2003,6,9,Monday,11743
2003,6,10,Tuesday,13102
2003,6,11,Wednesday,12931
2003,6,12,Thursday,12883
2003,6,13,Friday,11821
2003,6,14,Saturday,8594
2003,6,15,Sunday,7571
2003,6,16,Monday,12229
2003,6,17,Tuesday,13144
2003,6,18,Wednesday,12903
2003,6,19,Thursday,12752
2003,6,20,Friday,12496
2003,6,21,Saturday,8623
2003,6,22,Sunday,7642
2003,6,23,Monday,12012
2003,6,24,Tuesday,13333
2003,6,25,Wednesday,13267
2003,6,26,Thursday,13106
2003,6,27,Friday,12678
2003,6,28,Saturday,8714
2003,6,29,Sunday,7648
2003,6,30,Monday,12072
2003,7,1,Tuesday,13682
2003,7,2,Wednesday,13577
2003,7,3,Thursday,13247
2003,7,4,Friday,9364
2003,7,5,Saturday,8209
2003,7,6,Sunday,7789
2003,7,7,Monday,12407
2003,7,8,Tuesday,13626
2003,7,9,Wednesday,13286
2003,7,10,Thursday,13381
2003,7,11,Friday,12878
2003,7,12,Saturday,8776
2003,7,13,Sunday,7867
2003,7,14,Monday,12068
2003,7,15,Tuesday,13434
2003,7,16,Wednesday,13224
2003,7,17,Thursday,13444
2003,7,18,Friday,13013
2003,7,19,Saturday,8787
2003,7,20,Sunday,7954
2003,7,21,Monday,12241
2003,7,22,Tuesday,13522
2003,7,23,Wednesday,13312
2003,7,24,Thursday,13355
2003,7,25,Friday,12825
2003,7,26,Saturday,8862
2003,7,27,Sunday,7740
2003,7,28,Monday,12262
2003,7,29,Tuesday,13562
2003,7,30,Wednesday,13295
2003,7,31,Thursday,13237
2003,8,1,Friday,13001
2003,8,2,Saturday,8740
2003,8,3,Sunday,7702
2003,8,4,Monday,12031
2003,8,5,Tuesday,13437
2003,8,6,Wednesday,13123
2003,8,7,Thursday,13315
2003,8,8,Friday,13145
2003,8,9,Saturday,9109
2003,8,10,Sunday,7852
2003,8,11,Monday,12053
2003,8,12,Tuesday,13698
2003,8,13,Wednesday,12955
2003,8,14,Thursday,13152
2003,8,15,Friday,13011
2003,8,16,Saturday,9189
2003,8,17,Sunday,8018
2003,8,18,Monday,12243
2003,8,19,Tuesday,13561
2003,8,20,Wednesday,13196
2003,8,21,Thursday,13339
2003,8,22,Friday,13222
2003,8,23,Saturday,9071
2003,8,24,Sunday,7858
2003,8,25,Monday,12411
2003,8,26,Tuesday,13723
2003,8,27,Wednesday,13594
2003,8,28,Thursday,13839
2003,8,29,Friday,13547
2003,8,30,Saturday,9225
2003,8,31,Sunday,7743
2003,9,1,Monday,8059
2003,9,2,Tuesday,12389
2003,9,3,Wednesday,14119
2003,9,4,Thursday,13870
2003,9,5,Friday,13616
2003,9,6,Saturday,9257
2003,9,7,Sunday,8064
2003,9,8,Monday,12504
2003,9,9,Tuesday,13615
2003,9,10,Wednesday,13908
2003,9,11,Thursday,12932
2003,9,12,Friday,13621
2003,9,13,Saturday,9444
2003,9,14,Sunday,8415
2003,9,15,Monday,12846
2003,9,16,Tuesday,14145
2003,9,17,Wednesday,13686
2003,9,18,Thursday,13781
2003,9,19,Friday,13325
2003,9,20,Saturday,9522
2003,9,21,Sunday,8383
2003,9,22,Monday,12766
2003,9,23,Tuesday,14036
2003,9,24,Wednesday,13578
2003,9,25,Thursday,13651
2003,9,26,Friday,13600
2003,9,27,Saturday,9039
2003,9,28,Sunday,8060
2003,9,29,Monday,12291
2003,9,30,Tuesday,13122
2003,10,1,Wednesday,13138
2003,10,2,Thursday,13383
2003,10,3,Friday,13013
2003,10,4,Saturday,8876
2003,10,5,Sunday,7653
2003,10,6,Monday,11912
2003,10,7,Tuesday,13241
2003,10,8,Wednesday,13237
2003,10,9,Thursday,13047
2003,10,10,Friday,13058
2003,10,11,Saturday,8620
2003,10,12,Sunday,7713
2003,10,13,Monday,11272
2003,10,14,Tuesday,12995
2003,10,15,Wednesday,12690
2003,10,16,Thursday,12499
2003,10,17,Friday,12404
2003,10,18,Saturday,8432
2003,10,19,Sunday,7454
2003,10,20,Monday,11817
2003,10,21,Tuesday,13032
2003,10,22,Wednesday,12780
2003,10,23,Thursday,12568
2003,10,24,Friday,12325
2003,10,25,Saturday,8444
2003,10,26,Sunday,7696
2003,10,27,Monday,11745
2003,10,28,Tuesday,13173
2003,10,29,Wednesday,12705
2003,10,30,Thursday,12359
2003,10,31,Friday,10767
2003,11,1,Saturday,8342
2003,11,2,Sunday,7568
2003,11,3,Monday,12200
2003,11,4,Tuesday,13060
2003,11,5,Wednesday,12761
2003,11,6,Thursday,12564
2003,11,7,Friday,12291
2003,11,8,Saturday,8575
2003,11,9,Sunday,7341
2003,11,10,Monday,11890
2003,11,11,Tuesday,12917
2003,11,12,Wednesday,12463
2003,11,13,Thursday,12206
2003,11,14,Friday,12219
2003,11,15,Saturday,8163
2003,11,16,Sunday,7375
2003,11,17,Monday,11723
2003,11,18,Tuesday,12994
2003,11,19,Wednesday,12658
2003,11,20,Thursday,12710
2003,11,21,Friday,12770
2003,11,22,Saturday,8473
2003,11,23,Sunday,7249
2003,11,24,Monday,12803
2003,11,25,Tuesday,13399
2003,11,26,Wednesday,11767
2003,11,27,Thursday,7224
2003,11,28,Friday,9271
2003,11,29,Saturday,7913
2003,11,30,Sunday,7205
2003,12,1,Monday,11973
2003,12,2,Tuesday,13122
2003,12,3,Wednesday,12884
2003,12,4,Thursday,12372
2003,12,5,Friday,11901
2003,12,6,Saturday,8132
2003,12,7,Sunday,7241
2003,12,8,Monday,11496
2003,12,9,Tuesday,12699
2003,12,10,Wednesday,12470
2003,12,11,Thursday,12242
2003,12,12,Friday,12237
2003,12,13,Saturday,8150
2003,12,14,Sunday,7337
2003,12,15,Monday,12064
2003,12,16,Tuesday,13350
2003,12,17,Wednesday,13106
2003,12,18,Thursday,13594
2003,12,19,Friday,13434
2003,12,20,Saturday,8795
2003,12,21,Sunday,7547
2003,12,22,Monday,12967
2003,12,23,Tuesday,12598
2003,12,24,Wednesday,9096
2003,12,25,Thursday,6628
2003,12,26,Friday,10218
2003,12,27,Saturday,8646
2003,12,28,Sunday,7645
2003,12,29,Monday,12823
2003,12,30,Tuesday,14438
2003,12,31,Wednesday,12374
